QuestionID,Question,DocumentID,DocumentTitle,SentenceID,Sentence,Label,Cosine Similarity
Q2708,when was the first nfl madden game released,D2524,Madden NFL,D2524-7,"Due to Madden's insistence that the game be as realistic as possible, the first version of John Madden Football was not released until 1988.",1,0.6028605644882188
Q2717,what is pci Interface,D1703,Conventional PCI,D1703-0,"Conventional PCI (PCI is an initialism formed from Peripheral Component Interconnect, part of the PCI Local Bus standard and often shortened to just PCI) is a local computer bus for attaching hardware devices in a computer .",1,0.1690308509457033
Q2724,what is the name of mountains along california,D2539,California Coast Ranges,D2539-1,"The other three coastal California mountain ranges are the Transverse Ranges , Peninsular Ranges and the Klamath Mountains .",1,0.3223291856101521
Q2747,who is the mayor of chicago 2011,D2559,"Chicago mayoral election, 2011",D2559-4,Rahm Emanuel won the race for mayor with more than 55% of the vote.,1,0.7844645405527362
Q2749,when is the wv state fair,D2561,State Fair of West Virginia,D2561-1,"It is held annually in mid-August on the State Fairgrounds in Fairlea , near Lewisburg, West Virginia in the southeastern part of the state.",1,0.23328473740792172
Q2755,when was the state of utah established,D2565,Utah,D2565-1,"It became the 45th state admitted to the Union on January 4, 1896.",1,0.5111656508223583
Q2756,what is the location of coldwater ms,D2566,"Coldwater, Mississippi",D2566-0,"Coldwater is a small town in Tate County , Mississippi .",1,0.7302967433402214
Q2756,what is the location of coldwater ms,D2566,"Coldwater, Mississippi",D2566-1,It is in the Memphis Metropolitan Area .,1,0.5163977794943222
Q2757,what is the function of the hard palate,D2567,Hard palate,D2567-4,Also on the anterior portion of the roof of the hard palate is the Rugae which are the irregular ridges in the mucous membrane that help facilitate the movement of food backwards towards the pharynx.,1,0.6622661785325219
Q2761,where is Chayanne from?,D2570,Chayanne,D2570-0,"Elmer Figueroa Arce (born June 28, 1968), best known under the stage name Chayanne, is a Puerto Rican Latin pop singer and actor.",1,0.8041315601208577
Q2762,when is world war hulk movie come,D2571,World War Hulk,D2571-0,"World War Hulk is a comic book crossover storyline that ran through a self titled limited series and various other titles published by Marvel Comics in 2007, featuring the Hulk .",1,0.8374357893586237
Q2763,WHERE WAS JOHN WAYNE BORN,D2572,John Wayne,D2572-3,"Wayne was born in Winterset, Iowa but his family relocated to the greater Los Angeles area when he was four years old.",1,0.3380617018914066
Q2767,what is the organic layer in an amoled screen,D2575,OLED,D2575-4,This layer of organic semiconductor is situated between two electrodes.,1,0.39477101697586137
Q2768,what is eggnog made of,D2576,Eggnog,D2576-1,"Eggnog, or egg nog, is a sweetened dairy -based beverage traditionally made with milk and/or cream , sugar , and whipped eggs (which gives it a frothy texture).",1,0.4977957276938643
Q2783,what is bourbon made of,D2587,Bourbon whiskey,D2587-2,Bourbon whiskey is a type of American whiskey – a barrel-aged distilled spirit made primarily from corn .,1,0.3692744729379982
Q2795,what is vitamin b12 used for,D2212,Vitamin B12,D2212-2,"Vitamin B12, vitamin B12 or vitamin B-12, also called cobalamin, is a water-soluble vitamin with a key role in the normal functioning of the brain and nervous system , and for the formation of blood .",1,0.23570226039551587
Q2795,what is vitamin b12 used for,D2212,Vitamin B12,D2212-4,"It is normally involved in the metabolism of every cell of the human body, especially affecting DNA synthesis and regulation, but also fatty acid synthesis and energy production.",1,0.11470786693528087
Q2800,what is impingement of the shoulder,D2601,Impingement syndrome,D2601-0,"Shoulder impingement syndrome, also called painful arc syndrome, supraspinatus syndrome, swimmer's shoulder, and thrower's shoulder, is a clinical syndrome which occurs when the tendons of the rotator cuff muscles become irritated and inflamed as they pass through the subacromial space, the passage beneath the acromion .",1,0.3307189138830738
Q2818,who was the first one to invent medicine,D2618,History of medicine,D2618-1,The ancient Egyptians had a system of medicine that was very advanced for its time and influenced later medical traditions.,1,0.2799462554779272
Q2821,what is singapore's currency,D2620,Singapore dollar,D2620-0,The Singapore dollar or dollar ( sign : $; code : SGD) is the official currency of Singapore .,1,0.6582805886043833
Q2829,what is the plot of the shawshank redemption?,D2248,The Shawshank Redemption,D2248-1,"Adapted from the Stephen King novella Rita Hayworth and Shawshank Redemption , the film tells the story of Andy Dufresne, a banker who spends nearly two decades in Shawshank State Prison for the murder of his wife and her lover despite his claims of innocence.",1,0.43355498476205995
Q2830,what is an information technology manager,D2627,Information technology management,D2627-0,IT management is the discipline whereby all of the technology resources of a firm are managed in accordance with its needs and priorities.,1,0.20225995873897262
Q2832,what is the scientific name of a cardinal bird,D2629,Northern Cardinal,D2629-2,The Northern Cardinal (Cardinalis cardinalis) is a North American bird in the genus Cardinalis ; it is also known colloquially as the redbird or common cardinal.,1,0.8249579113843055
Q2844,when is the feast of St. Rita,D2641,Rita of Cascia,D2641-6,"The Roman Catholic Church , under the pontificate of Pope Leo XIII officially canonized Rita on May 24, 1900, while her feast day is celebrated every May 22.",1,0.2383656473113981
Q2846,where is j.cole from,D2643,J. Cole,D2643-0,"Jermaine Lamarr Cole (born January 28, 1985), better known by his stage name J. Cole, is an American hip-hop recording artist and record producer from Fayetteville, North Carolina .",1,0.5830951894845301
Q2847,what is ratchet from ratchet and clank,D2644,Ratchet & Clank,D2644-5,"The games take place in a science fiction setting and follow the adventures of Ratchet (an animalistic human-like character known as a Lombax , who is a mechanic) and Clank (a diminutive, sentient robot) as they travel through the universe, saving it from evil forces on a regular basis.",1,0.1405456737852613
Q2849,what is in a will,D2646,Will and testament,D2646-0,"A will or testament is a legal declaration by which a person, the testator , names one or more persons to manage his/her estate and provides for the transfer of his property at death.",1,0.055641488407465724
Q2856,what is the gdp for greenland 2010?,D2651,Economy of Greenland,D2651-2,"GDP per capita is similar to the average European economies but the economy is critically dependent upon substantial support from the Danish government, which supplies about half the revenues of the home rule government who in turn employ about 8,000 Greenlanders out of a labor force of 40,156 (Jan. 2012).",1,0.30799620140360723
Q2857,What is hydrogen in,D2652,Hydrogen,D2652-4,Most of the hydrogen on Earth is in molecules such as water and organic compounds because hydrogen readily forms covalent compounds with most non-metallic elements.,1,0.11785113019775793
Q2862,what is bracketing in photography,D2656,Bracketing,D2656-0,"In photography , bracketing is the general technique of taking several shots of the same subject using different camera settings.",1,0.6948083337796511
Q2869,What is the disk defragmenter tool,D2661,Defragmentation,D2661-1,"In the maintenance of file systems , defragmentation is a process that reduces the amount of fragmentation .",1,0.2300894966542111
Q2870,what is level of agreement mean,D2662,Service-level agreement,D2662-1,"In practice, the term SLA is sometimes used to refer to the contracted delivery time (of the service or performance).",1,0
Q2878,when was purple haze by jimi hendrix made?,D2669,Purple haze,D2669-0,"Purple Haze is a song written and recorded by Jimi Hendrix in 1967, released as the second single by The Jimi Hendrix Experience in both the United Kingdom and the United States .",1,0.612056372482123
Q2883,who is the actor that plays harry potter,D2674,List of Harry Potter cast members,D2674-0,"Daniel Radcliffe , who portrays Harry Potter , has been the icon of the film series since the release of the first film in 2001.",1,0.4193139346887673
Q2891,what is the mortality rate of sepsis,D2682,Septic shock,D2682-4,The mortality rate from septic shock is approximately 25–50%.,1,0.08111071056538127
Q2893,where is kos from?,D2683,K-os,D2683-0,"Kevin Brereton (born February 20, 1972), better known by his stage name k-os (; ""chaos""), is a Canadian rapper , singer , songwriter and record producer .",1,0.20851441405707477
Q2905,who is the book the catcher in the rye by?,D1933,The Catcher in the Rye,D1933-0,The Catcher in the Rye is a 1951 novel by J. D. Salinger .,1,0.4166666666666667
Q2907,who are the girls from the bad girls club?,D2692,Bad Girls Club,D2692-1,"The show centers on seven feisty and mischievous women with different backgrounds and personalities, who have a number of psychological and behavioral problems.",1,0.1126872339638022
Q2910,what is prince williams last name,D2477,"Prince William, Duke of Cambridge",D2477-0,"Prince William, Duke of Cambridge (William Arthur Philip Louis; born 21 June 1982), is the elder son of Charles, Prince of Wales , and Diana, Princess of Wales , and third-eldest grandchild of Queen Elizabeth II and Prince Philip, Duke of Edinburgh .",1,0.2857142857142857
Q2916,what was bernie madoff selling,D2700,Bernard Madoff,D2700-0,"Bernard Lawrence ""Bernie"" Madoff (; born April 29, 1938) is an American former stockbroker , investment advisor , financier , and white collar criminal .",1,0.25
Q2918,what is quasi judicial agency,D2701,Quasi-judicial body,D2701-0,"A quasi-judicial body is an entity such as an arbitrator or tribunal board, generally of a public administrative agency, which has powers and procedures resembling those of a court of law or judge , and which is obligated to objectively determine facts and draw conclusions from them so as to provide the basis of an official action.",1,0.9265616458263765
Q2923,who is inventor of the radio,D2705,Invention of radio,D2705-7,The first systematic and unequivocal transmission of EM waves was performed by Heinrich Rudolf Hertz and described in papers published in 1887 and 1890.,1,0.05590169943749474
Q2925,what is scurvy disease,D2706,Scurvy,D2706-0,"Scurvy is a disease resulting from a deficiency of vitamin C , which is required for the synthesis of collagen in humans.",1,0.44095855184409843
Q2932,who is bj's wholesale club,D2713,BJ's Wholesale Club,D2713-0,"BJ's Wholesale Club, Inc., commonly referred to simply as BJ's, is a membership-only warehouse club chain operating on the United States East Coast , as well as in the state of Ohio .",1,0.20025046972870356
Q2936,what is the name of the wizard of oz,D2717,Wizard of Oz (character),D2717-1,"The character was further popularized by the classic 1939 movie , wherein his full name is not mentioned.",1,0.1651445647689541
Q2946,what is santa's wife's name,D2723,Mrs. Claus,D2723-3,"Her first name is a mystery, though she has been referred to as Mary, Jessica, Layla, Annette, Heidi, or Martha.",1,0.11826247919781652
